Distance,Numhops
16.38103,27
16.38103,27
16.38103,27
16.38103,27
16.37946,27
16.37946,27
16.37946,27
16.37946,27
16.37946,27
16.37946,27
16.37946,27
16.37946,27
16.39515,27
16.39515,27
16.39515,27
16.39515,27
16.39515,27
16.39515,27
16.39847,27
16.39847,27
16.39847,27
16.39847,27
16.39847,27
16.39847,27
16.39847,27
16.39847,27
16.40316,27
16.40316,27
16.40316,27
16.40316,27
16.40316,27
16.40316,27
16.40316,27
16.40316,27
16.40866,27
16.40866,27
16.40866,27
16.40866,27
16.40866,27
16.40866,27
16.40866,27
16.40866,27
16.41472,27
16.41472,27
16.41472,27
16.41472,27
16.41472,27
16.41472,27
16.41472,27
16.41472,27
16.41738,27
16.41738,27
16.41738,27
16.41738,27
16.41738,27
16.41738,27
16.41738,27
16.41738,27
16.4117,27
16.4117,27
16.4117,27
16.4117,27
16.4117,27
16.4117,27
16.4117,27
16.4117,27
16.40637,27
16.40637,27
16.40637,27
16.40637,27
16.40637,27
16.40637,27
16.40637,27
16.40637,27
16.40146,27
16.40146,27
16.40146,27
16.40146,27
16.40146,27
16.40146,27
16.40146,27
16.40146,27
16.39697,27
16.39697,27
16.39697,27
16.39697,27
16.39697,27
16.39697,27
16.39697,27
16.39697,27
16.39284,27
16.39284,27
16.39284,27
16.39284,27
16.39284,27
16.39284,27
16.39284,27
16.39284,27
16.38918,27
16.38918,27
16.38918,27
16.38918,27
16.38918,27
16.38918,27
16.38918,27
16.38918,27
16.38605,27
16.38605,27
16.38605,27
16.38605,27
16.38605,27
16.38605,27
16.38605,27
16.38605,27
16.38345,27
16.38345,27
16.38345,27
16.38345,27
16.38345,27
16.38345,27
16.38345,27
16.38345,27
16.38139,27
16.38139,27
16.38139,27
16.38139,27
16.38139,27
16.38139,27
16.38139,27
16.38139,27
16.37986,27
16.37986,27
16.37986,27
16.37986,27
16.37986,27
16.37986,27
16.37986,27
16.37986,27
16.37886,27
16.37886,27
16.37886,27
16.37886,27
16.37886,27
16.37886,27
16.37886,27
16.37886,27
16.37839,27
16.37839,27
16.37839,27
16.37839,27
16.37839,27
16.37839,27
16.37839,27
16.37839,27
16.37846,27
16.37846,27
16.37846,27
16.37846,27
16.37846,27
16.37846,27
16.37846,27
16.37846,27
16.37905,27
16.37905,27
16.37905,27
16.37905,27
16.37905,27
16.37905,27
16.37905,27
16.37905,27
16.40935,27
16.40935,27
16.40935,27
16.40935,27
16.40935,27
16.40935,27
16.40935,27
16.40935,27
16.41248,27
16.41248,27
16.41248,27
16.41248,27
16.41248,27
16.41248,27
16.41248,27
16.41248,27
16.41618,27
16.41618,27
16.41618,27
16.41618,27
16.41618,27
16.41618,27
16.41618,27
16.41618,27
16.41892,27
16.41892,27
16.41892,27
16.41892,27
16.41892,27
16.41892,27
16.41892,27
16.41892,27
16.41863,27
16.41863,27
16.41863,27
16.41863,27
16.41863,27
16.41863,27
16.41863,27
16.41863,27
16.41892,27
16.41892,27
16.41892,27
16.41892,27
16.41892,27
16.41892,27
16.41892,27
16.41892,27
16.41984,27
16.41984,27
16.41984,27
16.41984,27
16.41984,27
16.41984,27
16.41984,27
16.41984,27
16.41843,27
16.41843,27
16.41843,27
16.41843,27
16.41843,27
16.41843,27
16.41843,27
16.41843,27
16.41374,27
16.41374,27
16.41374,27
16.41374,27
16.41374,27
16.41374,27
16.41374,27
16.41374,27
16.40959,27
16.40959,27
16.40959,27
16.40959,27
16.40959,27
16.40959,27
16.40959,27
16.40959,27
16.40598,27
16.40598,27
16.40598,27
16.40598,27
16.40598,27
16.40598,27
16.40598,27
16.40598,27
16.4029,27
16.4029,27
16.4029,27
16.4029,27
16.4029,27
16.4029,27
16.4029,27
16.4029,27
16.40033,27
16.40033,27
16.40033,27
16.40033,27
16.40033,27
16.40033,27
16.40033,27
16.40033,27
16.3981,27
16.3981,27
16.3981,27
16.3981,27
16.3981,27
16.3981,27
16.3981,27
16.3981,27
16.39631,27
16.39631,27
16.39631,27
16.39631,27
16.39631,27
16.39631,27
16.39631,27
16.39631,27
16.37422,27
16.37422,27
16.37422,27
16.37422,27
16.37422,27
16.37422,27
16.37422,27
16.37422,27
16.37362,27
16.37362,27
16.37362,27
16.37362,27
16.37362,27
16.37362,27
16.37362,27
16.37362,27
16.37357,27
16.37357,27
16.37357,27
16.37357,27
16.37357,27
16.37357,27
16.37357,27
16.37357,27
16.37383,27
16.37383,27
16.37383,27
16.37383,27
16.37383,27
16.37383,27
16.37383,27
16.37383,27
16.37458,27
16.37458,27
16.37458,27
16.37458,27
16.37458,27
16.37458,27
16.37458,27
16.37458,27
16.37569,27
16.37569,27
16.37569,27
16.37569,27
16.37569,27
16.37569,27
16.37569,27
16.37569,27
16.37723,27
16.37723,27
16.37723,27
16.37723,27
16.37723,27
16.37723,27
16.37723,27
16.37723,27
16.3792,27
16.3792,27
16.3792,27
16.3792,27
16.3792,27
16.3792,27
16.3792,27
16.3792,27
16.38163,27
16.38163,27
16.38163,27
16.38163,27
16.38163,27
16.38163,27
16.38163,27
16.38163,27
16.38458,27
16.38458,27
16.38458,27
16.38458,27
16.38458,27
16.38458,27
16.38458,27
16.38458,27
16.3881,27
16.3881,27
16.3881,27
16.3881,27
16.3881,27
16.3881,27
16.3881,27
16.3881,27
16.39216,27
16.39216,27
16.39216,27
16.39216,27
16.39216,27
16.39216,27
16.39216,27
16.39216,27
16.39679,27
16.39679,27
16.39679,27
16.39679,27
16.39679,27
16.39679,27
16.39679,27
16.39679,27
16.40196,27
16.40196,27
16.40196,27
16.40196,27
16.40196,27
16.40196,27
16.40196,27
16.40196,27
16.40769,27
16.40769,27
16.40769,27
16.40769,27
16.40769,27
16.40769,27
16.40769,27
16.40769,27
16.41173,27
16.41173,27
16.41173,27
16.41173,27
16.41173,27
16.41173,27
16.41173,27
16.41173,27
16.41382,27
16.41382,27
16.41382,27
16.41382,27
16.41382,27
16.41382,27
16.41382,27
16.41382,27
16.41412,27
16.41412,27
16.41412,27
16.41412,27
16.41412,27
16.41412,27
16.41412,27
16.41412,27
16.40867,27
16.40867,27
16.40867,27
16.40867,27
16.40867,27
16.40867,27
16.40867,27
16.40867,27
16.40359,27
16.40359,27
16.40359,27
16.40359,27
16.40359,27
16.40359,27
16.40359,27
16.40359,27
16.39904,27
16.39904,27
16.39904,27
16.39904,27
16.39904,27
16.39904,27
16.39904,27
16.39904,27
16.39503,27
16.39503,27
16.39503,27
16.39503,27
16.39503,27
16.39503,27
16.39503,27
16.39503,27
16.39155,27
16.39155,27
16.39155,27
16.39155,27
16.39155,27
16.39155,27
16.39155,27
16.39155,27
16.38859,27
16.38859,27
16.38859,27
16.38859,27
16.38859,27
16.38859,27
16.38859,27
16.38859,27
16.38617,27
16.38617,27
16.38617,27
16.38617,27
16.38617,27
16.38617,27
16.38617,27
16.38617,27
16.38428,27
16.38428,27
16.38428,27
16.38428,27
16.38428,27
16.38428,27
16.38428,27
16.38428,27
16.38292,27
16.38292,27
16.38292,27
16.38292,27
16.38292,27
16.38292,27
16.38292,27
16.38292,27
16.38209,27
16.38209,27
16.38209,27
16.38209,27
16.38209,27
16.38209,27
16.38209,27
16.38209,27
16.38178,27
16.38178,27
16.38178,27
16.38178,27
16.38178,27
16.38178,27
16.38178,27
16.38178,27
16.38181,27
16.38181,27
16.38181,27
16.38181,27
16.38181,27
16.38181,27
16.38181,27
16.38181,27
16.40573,27
16.40573,27
16.40573,27
16.40573,27
16.40573,27
16.40573,27
16.40573,27
16.40573,27
16.40828,27
16.40828,27
16.40828,27
16.40828,27
16.40828,27
16.40828,27
16.40828,27
16.40828,27
16.41002,27
16.41002,27
16.41002,27
16.41002,27
16.41002,27
16.41002,27
16.41002,27
16.41002,27
16.41064,27
16.41064,27
16.41064,27
16.41064,27
16.41064,27
16.41064,27
16.41064,27
16.41064,27
16.40997,27
16.40997,27
16.40997,27
16.40997,27
16.40997,27
16.40997,27
16.40997,27
16.40997,27
16.40991,27
16.40991,27
16.40991,27
16.40991,27
16.40991,27
16.40991,27
16.40991,27
16.40991,27
16.41048,27
16.41048,27
16.41048,27
16.41048,27
16.41048,27
16.41048,27
16.41048,27
16.41048,27
16.41166,27
16.41166,27
16.41166,27
16.41166,27
16.41166,27
16.41166,27
16.41166,27
16.41166,27
16.41345,27
16.41345,27
16.41345,27
16.41345,27
16.41345,27
16.41345,27
16.41345,27
16.41345,27
16.41584,27
16.41584,27
16.41584,27
16.41584,27
16.41584,27
16.41584,27
16.41584,27
16.41584,27
16.41741,27
16.41741,27
16.41741,27
16.41741,27
16.41741,27
16.41741,27
16.41741,27
16.41741,27
16.41381,27
16.41381,27
16.41381,27
16.41381,27
16.41381,27
16.41381,27
16.41381,27
16.41381,27
16.41069,27
16.41069,27
16.41069,27
16.41069,27
16.41069,27
16.41069,27
16.41069,27
16.41069,27
16.40788,27
16.40788,27
16.40788,27
16.40788,27
16.40788,27
16.40788,27
16.40788,27
16.40788,27
16.40553,27
16.40553,27
16.40553,27
16.40553,27
16.40553,27
16.40553,27
16.40553,27
16.40553,27
16.37581,27
16.37581,27
16.37581,27
16.37581,27
16.37581,27
16.37581,27
16.37581,27
16.37581,27
16.37472,27
16.37472,27
16.37472,27
16.37472,27
16.37472,27
16.37472,27
16.37472,27
16.37472,27
16.37406,27
16.37406,27
16.37406,27
16.37406,27
16.37406,27
16.37406,27
16.37406,27
16.37406,27
16.37376,27
16.37376,27
16.37376,27
16.37376,27
16.37376,27
16.37376,27
16.37376,27
16.37376,27
16.37394,27
16.37394,27
16.37394,27
16.37394,27
16.37394,27
16.37394,27
16.37394,27
16.37394,27
16.37446,27
16.37446,27
16.37446,27
16.37446,27
16.37446,27
16.37446,27
16.37446,27
16.37446,27
16.37549,27
16.37549,27
16.37549,27
16.37549,27
16.37549,27
16.37549,27
16.37549,27
16.37549,27
16.377,27
16.377,27
16.377,27
16.377,27
16.377,27
16.377,27
16.377,27
16.377,27
16.37906,27
16.37906,27
16.37906,27
16.37906,27
16.37906,27
16.37906,27
16.37906,27
16.37906,27
16.38168,27
16.38168,27
16.38168,27
16.38168,27
16.38168,27
16.38168,27
16.38168,27
16.38168,27
16.38486,27
16.38486,27
16.38486,27
16.38486,27
16.38486,27
16.38486,27
16.38486,27
16.38486,27
16.38859,27
16.38859,27
16.38859,27
16.38859,27
16.38859,27
16.38859,27
16.38859,27
16.38859,27
16.39288,27
16.39288,27
16.39288,27
16.39288,27
16.39288,27
16.39288,27
16.39288,27
16.39288,27
16.39773,27
16.39773,27
16.39773,27
16.39773,27
16.39773,27
16.39773,27
16.39773,27
16.39773,27
16.40107,27
16.40107,27
16.40107,27
16.40107,27
16.40107,27
16.40107,27
16.40107,27
16.40107,27
16.40208,27
16.40208,27
16.40208,27
16.40208,27
16.40208,27
16.40208,27
16.40208,27
16.40208,27
16.4036,27
16.4036,27
16.4036,27
16.4036,27
16.4036,27
16.4036,27
16.4036,27
16.4036,27
16.4057,27
16.4057,27
16.4057,27
16.4057,27
16.4057,27
16.4057,27
16.4057,27
16.4057,27
16.40838,27
16.40838,27
16.40838,27
16.40838,27
16.40838,27
16.40838,27
16.40838,27
16.40838,27
16.41163,27
16.41163,27
16.41163,27
16.41163,27
16.41163,27
16.41163,27
16.41163,27
16.41163,27
16.40814,27
16.40814,27
16.40814,27
16.40814,27
16.40814,27
16.40814,27
16.40814,27
16.40814,27
16.40377,27
16.40377,27
16.40377,27
16.40377,27
16.40377,27
16.40377,27
16.40377,27
16.40377,27
16.39994,27
16.39994,27
16.39994,27
16.39994,27
16.39994,27
16.39994,27
16.39994,27
16.39994,27
16.39663,27
16.39663,27
16.39663,27
16.39663,27
16.39663,27
16.39663,27
16.39663,27
16.39663,27
16.39386,27
16.39386,27
16.39386,27
16.39386,27
16.39386,27
16.39386,27
16.39386,27
16.39386,27
16.3916,27
16.3916,27
16.3916,27
16.3916,27
16.3916,27
16.3916,27
16.3916,27
16.3916,27
16.38988,27
16.38988,27
16.38988,27
16.38988,27
16.38988,27
16.38988,27
16.38988,27
16.38988,27
16.38858,27
16.38858,27
16.38858,27
16.38858,27
16.38858,27
16.38858,27
16.38858,27
16.38858,27
16.38768,27
16.38768,27
16.38768,27
16.38768,27
16.38768,27
16.38768,27
16.38768,27
16.38768,27
16.38715,27
16.38715,27
16.38715,27
16.38715,27
16.38715,27
16.38715,27
16.38715,27
16.38715,27
16.38708,27
16.38708,27
16.38708,27
16.38708,27
16.38708,27
16.38708,27
16.38708,27
16.38708,27
16.4045,27
16.4045,27
16.4045,27
16.4045,27
16.4045,27
16.4045,27
16.4045,27
16.4045,27
16.40414,27
16.40414,27
16.40414,27
16.40414,27
16.40414,27
16.40414,27
16.40414,27
16.40414,27
16.40249,27
16.40249,27
16.40249,27
16.40249,27
16.40249,27
16.40249,27
16.40249,27
16.40249,27
16.40147,27
16.40147,27
16.40147,27
16.40147,27
16.40147,27
16.40147,27
16.40147,27
16.40147,27
16.40107,27
16.40107,27
16.40107,27
16.40107,27
16.40107,27
16.40107,27
16.40107,27
16.40107,27
16.40129,27
16.40129,27
16.40129,27
16.40129,27
16.40129,27
16.40129,27
16.40129,27
16.40129,27
16.40213,27
16.40213,27
16.40213,27
16.40213,27
16.40213,27
16.40213,27
16.40213,27
16.40213,27
16.40357,27
16.40357,27
16.40357,27
16.40357,27
16.40357,27
16.40357,27
16.40357,27
16.40357,27
16.40562,27
16.40562,27
16.40562,27
16.40562,27
16.40562,27
16.40562,27
16.40562,27
16.40562,27
16.40828,27
16.40828,27
16.40828,27
16.40828,27
16.40828,27
16.40828,27
16.40828,27
16.40828,27
16.41139,27
16.41139,27
16.41139,27
16.41139,27
16.41139,27
16.41139,27
16.41139,27
16.41139,27
16.41501,27
16.41501,27
16.41501,27
16.41501,27
16.41501,27
16.41501,27
16.41501,27
16.41501,27
16.41902,27
16.41902,27
16.41902,27
16.41902,27
16.41902,27
16.41902,27
16.41902,27
16.41902,27
16.41565,27
16.41565,27
16.41565,27
16.41565,27
16.41565,27
16.41565,27
16.41565,27
16.41565,27
16.41146,27
16.41146,27
16.41146,27
16.41146,27
16.41146,27
16.41146,27
16.41146,27
16.41146,27
16.3792,27
16.3792,27
16.3792,27
16.3792,27
16.3792,27
16.3792,27
16.3792,27
16.3792,27
16.37794,27
16.37794,27
16.37794,27
16.37794,27
16.37794,27
16.37794,27
16.3Distance,Numhops
16.36912,27
16.36912,27
16.36912,27
16.36912,27
16.36912,27
16.36912,27
16.37778,27
16.37778,27
16.37778,27
16.37778,27
16.3779,27
16.3779,27
16.3779,27
16.3779,27
16.3779,27
16.3779,27
16.3779,27
16.3779,27
16.38709,27
16.38709,27
16.39951,27
16.39951,27
16.3996,27
16.3996,27
16.3996,27
16.3996,27
16.3996,27
16.3996,27
16.38458,27
16.38458,27
16.38453,27
16.38453,27
16.38453,27
16.38453,27
16.38453,27
16.37566,27
16.37566,27
16.37566,27
16.36438,27
16.36438,27
16.36438,27
16.36447,27
16.36447,27
16.36447,27
16.36447,27
16.36447,27
16.36447,27
16.36447,27
16.36447,27
16.38135,27
16.38135,27
16.38135,27
16.39291,27
16.39291,27
16.39291,27
16.39302,27
16.39302,27
16.39302,27
16.39302,27
16.39302,27
16.39302,27
16.39302,27
16.39302,27
16.40262,27
16.40262,27
16.40271,27
16.40271,27
16.40271,27
16.40271,27
16.40271,27
16.40271,27
16.39762,27
16.39762,27
16.39762,27
16.39762,27
16.39746,27
16.39746,27
16.39746,27
16.39746,27
16.39746,27
16.39746,27
16.39746,27
16.39746,27
16.39131,27
16.39131,27
16.39131,27
16.38567,27
16.38567,27
16.38567,27
16.38205,27
16.38205,27
16.38205,27
16.38205,27
16.37955,27
16.37955,27
16.37955,27
16.37955,27
16.37718,27
16.37718,27
16.37718,27
16.37185,27
16.37185,27
16.37185,27
16.37185,27
16.36968,27
16.36968,27
16.36862,27
16.36862,27
16.36862,27
16.36888,27
16.36888,27
16.36888,27
16.36934,27
16.36934,27
16.36934,27
16.36934,27
16.36934,27
16.36991,27
16.36991,27
16.36991,27
16.36991,27
16.3702,27
16.3702,27
16.3702,27
16.3702,27
16.37087,27
16.37087,27
16.37087,27
16.37087,27
16.37164,27
16.37164,27
16.37164,27
16.37164,27
16.37356,27
16.37356,27
16.37356,27
16.37536,27
16.37536,27
16.37536,27
16.37536,27
16.38299,27
16.38299,27
16.38299,27
16.38299,27
16.38632,27
16.38632,27
16.38632,27
16.38632,27
16.38981,27
16.38981,27
16.38981,27
16.38981,27
16.39374,27
16.39374,27
16.39374,27
16.39374,27
16.39679,27
16.39679,27
16.39679,27
16.39679,27
16.40026,27
16.40026,27
16.40026,27
16.40396,27
16.40396,27
16.40396,27
16.40396,27
16.40396,27
16.4045,27
16.4045,27
16.4045,27
16.4045,27
16.40103,27
16.40103,27
16.40103,27
16.40103,27
16.39752,27
16.39752,27
16.39752,27
16.39752,27
16.39752,27
16.39406,27
16.39406,27
16.39406,27
16.39406,27
16.38724,27
16.38724,27
16.38724,27
16.38724,27
16.3824,27
16.3824,27
16.3824,27
16.3824,27
16.37341,27
16.37341,27
16.37341,27
16.3683,27
16.3683,27
16.3683,27
16.3683,27
16.3683,27
16.36714,27
16.36714,27
16.36714,27
16.36714,27
16.36714,27
16.36598,27
16.36598,27
16.36598,27
16.36598,27
16.36582,27
16.36582,27
16.36582,27
16.36582,27
16.36613,27
16.36613,27
16.36613,27
16.36697,27
16.36697,27
16.36697,27
16.36697,27
16.36792,27
16.36792,27
16.36792,27
16.36792,27
16.36961,27
16.36961,27
16.36961,27
16.37439,27
16.37439,27
16.37439,27
16.37439,27
16.39114,27
16.39114,27
16.39114,27
16.39114,27
16.39503,27
16.39503,27
16.39503,27
16.39806,27
16.39806,27
16.39806,27
16.39806,27
16.40241,27
16.40241,27
16.40241,27
16.39488,27
16.39488,27
16.39488,27
16.38421,27
16.38421,27
16.38421,27
16.38421,27
16.38197,27
16.38197,27
16.38197,27
16.38197,27
16.37373,27
16.37373,27
16.37373,27
16.38278,27
16.38278,27
16.38278,27
16.38371,27
16.38371,27
16.38371,27
16.38371,27
16.40045,27
16.40045,27
16.40045,27
16.38837,27
16.38837,27
16.38837,27
16.38987,27
16.38987,27
16.38985,27
16.38985,27
16.38985,27
16.38985,27
16.38985,27
16.38985,27
16.38985,27
16.38939,27
16.38939,27
16.38937,27
16.38937,27
16.38937,27
16.38937,27
16.38937,27
16.38937,27
16.38937,27
16.38904,27
16.38904,27
16.38904,27
16.38904,27
16.38904,27
16.38904,27
16.38904,27
16.38904,27
16.38904,27
16.38904,27
16.38904,27
16.3885,27
16.3885,27
16.38876,27
16.38876,27
16.38877,27
16.38877,27
16.38877,27
16.38877,27
16.38877,27
16.38877,27
16.3893,27
16.3893,27
16.38932,27
16.38932,27
16.38932,27
16.38932,27
16.38932,27
16.38932,27
16.38932,27
16.41016,27
16.41016,27
16.41016,27
16.40733,27
16.40733,27
16.40733,27
16.39254,27
16.39254,27
16.39254,27
16.39254,27
16.38201,27
16.38201,27
16.38201,27
16.38182,27
16.38182,27
16.38182,27
16.38182,27
16.38266,27
16.38266,27
16.38266,27
16.38266,27
16.38266,27
16.38322,27
16.38322,27
16.38322,27
16.38322,27
16.38326,27
16.38326,27
16.38326,27
16.38326,27
16.38326,27
16.38326,27
16.38326,27
16.38326,27
16.38316,27
16.38316,27
16.38316,27
16.38316,27
16.38316,27
16.38316,27
16.38316,27
16.38316,27
16.38324,27
16.38324,27
16.38324,27
16.38324,27
16.38324,27
16.38324,27
16.38324,27
16.38324,27
16.38333,27
16.38333,27
16.38333,27
16.38333,27
16.38333,27
16.38333,27
16.38333,27
16.38333,27
16.39759,27
16.39759,27
16.39759,27
16.39759,27
16.39493,27
16.39493,27
16.39493,27
16.39493,27
16.39493,27
16.39521,27
16.39521,27
16.39521,27
16.39521,27
16.3893,27
16.3893,27
16.38929,27
16.3